partner_code,amount,bankCardInfo.bankCode,city,companyInfo.companyName,companyInfo.industry,companyInfo.occupation,customerSource,degree,idInfo.birthDate,idInfo.gender,idInfo.nation,idInfo.validityDate,income,jobFunctions,linkmanList.0.relationship,linkmanList.1.relationship,maritalStatus,pictureInfo.0.faceScore,province,purpose,resideFunctions,term,deviceInfo.gpsLatitude,deviceInfo.gpsLongitude,deviceInfo.osType,deviceInfo.isCrossDomain,label
AWJ_CODE,100000,,清远市,新顺顺英商店,Z,90,APP,2.0,22.0,M,汉,2298.0,2.0,01,FATHER,FATHER,2,97.15,广东省,CONSUME,01,,24.18015242910547,113.42379303178733,ANDROID,,0
LXJ_CODE,100000,,汕尾市,智远机械服务部,C,24,APP,2.0,29.1,M,汉,550.0,3.0,01,FATHER,SIBLING,1,70,广东省,CONSUME,01,,22.763751,115.448599,ANDROID,false,0
AWJ_CODE,100000,105,温州市,杭州桔夕网络科技有限公司,G,13,XCX,3.0,30.6,M,汉,1949.0,4.0,01,PARENTS,FRIENDS,2,70,浙江省,CONSUME,01,,30.264260694504129,120.21825314363409,ANDROID,,0
LXJ_CODE,100000,102,邢台市,王红涛个人工作室,Z,90,APP,2.0,32.2,M,汉,7059.0,2.0,01,MATE,MOTHER,1,76.692,河北省,CONSUME,01,,40.007536,116.365979,ANDROID,false,0
AWJ_CODE,100000,,茂名市,深圳市裕国精密科技有限公司,Z,90,APP,2.0,22.7,M,汉,2120.0,2.0,01,COLLEAGUE,SIBLING,2,96.2,广东省,CONSUME,01,,22.102454802460036,111.21653027240703,ANDROID,,0
AWJ_CODE,100000,,吕梁市,鑫林集团,Z,90,APP,3.0,23.2,M,汉,2898.0,4.0,01,SIBLING,FRIENDS,2,95.25,山西省,CONSUME,01,,37.55593543796937,112.17450160750644,ANDROID,,0
AWJ_CODE,100000,103,宣城市,上海汉芜电子科技有限公司,G,13,APP,2.0,38.1,M,汉,2932.0,2.0,01,MOTHER,MATE,1,70,安徽省,CONSUME,01,,30.528238,114.316525,ANDROID,,0
LXJ_CODE,100000,105,儋州市,儋州海鲜炒粉,I,54,APP,3.0,36.2,M,汉,6717.0,4.0,01,FATHER,MATE,1,70,海南省,CONSUME,02,,19.11107679,108.65569713,ANDROID,false,0
LXJ_CODE,100000,,阜阳市,宁波顺丰速运有限公司,F,17,APP,2.0,33.9,M,汉,4996.0,3.0,01,PARENTS,FRIENDS,2,70,安徽省,CONSUME,01,,32.977005555506736,115.08092899448431,ANDROID,,0
AWJ_CODE,100000,,阜阳市,宁波顺丰速运有限公司,F,17,APP,2.0,33.9,M,汉,4996.0,3.0,01,SIBLING,FRIENDS,2,70,安徽省,CONSUME,01,,32.977005555506736,115.08092899448431,ANDROID,,0
YXM_CODE,,,重庆市,,,,,,,,,,,,,,,,重庆市,,,,,,,,0
AWJ_CODE,100000,102,保定市,天津碧海环保技术咨询服务有限公司,M,11,APP,3.0,43.1,M,汉,4180.0,2.0,01,MATE,FRIENDS,1,70,河北省,CONSUME,02,,38.873581,117.432118,ANDROID,,0
AWJ_CODE,100000,,南阳市,浙江省嘉兴市秀洲区美车坊汽车维修,Z,90,APP,2.0,22.8,M,汉,2279.0,2.0,01,FATHER,FRIENDS,2,70,河南省,CONSUME,01,,30.748927,120.686123,ANDROID,,0
LXJ_CODE,100000,,汕尾市,申通快递,F,17,XCX,3.0,37.0,M,汉,4226.0,4.0,01,PARENTS,FRIENDS,2,76.952,广东省,CONSUME,01,,22.97337456597222,115.35878390842014,ANDROID,,0
LXJ_CODE,100000,,滁州市,天长市瑞荣塑业有限公司,Z,90,APP,4.0,38.9,M,汉,6010.0,2.0,01,MATE,COLLEAGUE,1,80.403,安徽省,CONSUME,01,,32.680453,119.017658,ANDROID,false,0
LXJ_CODE,100000,103,毕节市,沁之菲门业有限公司,Z,90,APP,2.0,24.3,M,白,2035.0,2.0,01,FATHER,FRIENDS,2,70,贵州省,CONSUME,01,,29.982836,121.360638,ANDROID,false,0
AWJ_CODE,100000,103,苏州市,昆山市锦溪久峰服装辅料厂,C,24,APP,2.0,35.7,M,汉,4813.0,3.0,01,MATE,FRIENDS,1,78.21743,江苏省,CONSUME,01,,31.385973976740929,120.93716001916448,ANDROID,,1
AWJ_CODE,100000,,池州地区,渝美架业,H,54,APP,4.0,25.0,M,汉,2132.0,2.0,01,FATHER,RELATIVES,2,70,安徽省,CONSUME,01,,29.69663628472222,118.28172471788194,ANDROID,,0
LXJ_CODE,100000,,舒兰市,小区超市,H,54,APP,3.0,35.6,F,汉,4392.0,3.0,,PARENTS,SIBLING,2,70,吉林省,CONSUME,01,,43.87044026692708,126.5762074110243,ANDROID,,0
AWJ_CODE,100000,,石家庄市,国昌广告,Z,90,APP,4.0,31.6,M,汉,5596.0,2.0,01,OTHER,COLLEAGUE,2,70,河北省,CONSUME,01,,37.964009,114.572436,ANDROID,,0
YXM_CODE,,,株洲市,,,,,,,,,,,,,,,,湖南省,,,,,,,,0
YXM_CODE,,,巴中市,,,,,,,,,,,,,,,,四川省,,,,,,,,0
LXJ_CODE,100000,102,巴中市,山东创旺商贸有限公司,H,54,APP,2.0,36.0,M,汉,6084.0,4.0,01,FATHER,SIBLING,3,94.0,四川省,CONSUME,02,,31.857898406970958,106.98131171049931,ANDROID,false,0
AWJ_CODE,100000,102,东莞市,华夏太古国际影城,Z,90,XCX,2.0,35.0,F,汉,5514.0,4.0,,MATE,SIBLING,1,81.939,广东省,CONSUME,01,,22.911861979166666,113.83775987413195,ANDROID,,0
LXJ_CODE,100000,,南平市,福州优野农业有限公司,Z,90,XCX,2.0,25.3,M,汉,265.0,2.0,01,FRIENDS,FATHER,2,95.072,福建省,CONSUME,01,,25.952300810227496,119.30435629832651,ANDROID,,0
LXJ_CODE,100000,,牡丹江市,一汽大众,H,54,APP,4.0,27.9,M,汉,6711.0,3.0,01,MOTHER,RELATIVES,2,70,黑龙江省,CONSUME,01,,39.52718752040254,106.70660158573416,ANDROID,,0
LXJ_CODE,100000,104,资阳市,曾晓红个人工作室,Z,90,XCX,2.0,30.7,F,汉,6452.0,3.0,01,MATE,FRIENDS,1,89.243,四川省,CONSUME,01,,30.500380497420868,104.515028873422,IOS,,0
AWJ_CODE,100000,,桂阳县塘市,电子商务公司,G,13,APP,2.0,24.5,M,汉,1719.0,2.0,01,MOTHER,FATHER,2,86.526,湖南省,CONSUME,01,,23.194646,113.198516,ANDROID,,0
AWJ_CODE,100000,309,泉州市,石狮市和乐房地产中介有限公司,O,17,APP,3.0,35.0,M,汉,5007.0,2.0,01,SIBLING,FRIENDS,1,70,福建省,CONSUME,02,,24.74061329992931,118.65957157352419,ANDROID,,1
YXM_CODE,,,湛江市,,,,,,,,,,,,,,,,广东省,,,,,,,,0
AWJ_CODE,100000,,岳阳市,胡梦娟个人工作室,Z,90,APP,4.0,24.1,F,汉,2083.0,2.0,01,MATE,FRIENDS,2,70,湖南省,CONSUME,01,,22.581703559027776,113.31511176215278,ANDROID,,0
YXM_CODE,,,广州市,,,,,,,,,,,,,,,,广东省,,,,,,,,0
LXJ_CODE,100000,102,汕尾市,李小林个人工作室,Z,90,APP,4.0,37.8,M,汉,6141.0,2.0,01,MOTHER,MATE,1,86.038,广东省,CONSUME,01,,22.756203,114.969088,ANDROID,false,0
AWJ_CODE,100000,,南阳市,刘钦个人工作室,Z,90,APP,2.0,36.0,M,汉,4540.0,4.0,01,MATE,SIBLING,1,99.05,河南省,CONSUME,01,,31.510551925528927,120.35285696704205,ANDROID,,0
AWJ_CODE,100000,,东莞市,谭恒辉个人工作室,Z,90,XCX,3.0,24.7,M,汉,867.0,4.0,01,MOTHER,FATHER,2,82.264,广东省,CONSUME,01,,22.80996853298611,113.68439154730903,ANDROID,,0
LXJ_CODE,100000,305,晋中市,上海亿铁科技有限公司,G,13,XCX,3.0,32.6,M,汉,5776.0,2.0,01,PARENTS,FRIENDS,2,93.8,山西省,CONSUME,01,,37.808679298966008,112.61887689391598,ANDROID,,0
LXJ_CODE,100000,,乌鲁木齐市,沃尔玛珠海商业管理有限公司,Z,90,APP,4.0,25.8,M,汉,2315.0,2.0,01,PARENTS,FRIENDS,2,94.29,新疆维吾尔自治区,CONSUME,01,,43.79338125001294,87.38519773227952,ANDROID,,0
AWJ_CODE,100000,,郑州市,河南姹紫嫣红文化传媒有限公司,R,17,XCX,4.0,27.4,F,汉,2669.0,2.0,01,MOTHER,FRIENDS,2,81.531,河南省,CONSUME,01,,34.74633870442708,113.50150200737848,ANDROID,,0
LXJ_CODE,100000,,福州市,惠佳药店,Z,90,XCX,2.0,48.6,F,汉,458.0,2.0,01,CHILDREN,COLLEAGUE,1,70,福建省,CONSUME,01,,25.516124906816164,119.80113376438922,ANDROID,,0
YXM_CODE,,,常州市,,,,,,,,,,,,,,,,江苏省,,,,,,,,0
LXJ_CODE,100000,302,南京市,康尼机电股份有限公司,G,13,APP,3.0,30.1,M,汉,1403.0,3.0,01,COLLEAGUE,FATHER,2,88.161,江苏省,CONSUME,01,,31.66235095063608,118.51410993097723,ANDROID,,0
YXM_CODE,,,运城市,,,,,,,,,,,,,,,,山西省,,,,,,,,0
AWJ_CODE,100000,403,娄底市,一日三餐生鲜店,H,54,APP,3.0,34.4,F,汉,4272.0,3.0,01,FATHER,SIBLING,2,92.624,湖南省,CONSUME,01,,27.862207810191049,113.18930716839415,ANDROID,,0
AWJ_CODE,100000,,绥化市,红柳大串,Z,90,APP,4.0,23.0,M,汉,2352.0,2.0,01,FATHER,FRIENDS,2,89.16,黑龙江省,CONSUME,01,,47.32755735875889,126.51237506630557,ANDROID,,0
AWJ_CODE,100000,403,潮州市,詹小婷个人工作室,Z,90,APP,4.0,32.0,F,汉,6583.0,2.0,01,MATE,RELATIVES,1,89.449,广东省,CONSUME,01,,24.105144065359686,116.8830792794695,IOS,,0
AWJ_CODE,100000,,保山市,保山市鸿羽宏达商贸有限公司,H,54,XCX,2.0,37.4,F,彝,5066.0,3.0,01,MATE,FRIENDS,1,70,云南省,CONSUME,01,,25.123102484809028,99.18016899956598,ANDROID,,0
AWJ_CODE,100000,,金华市,瑞祥全球购超市有限公司,Z,90,APP,3.0,37.5,M,汉,6336.0,4.0,01,MATE,FATHER,1,97.15,浙江省,CONSUME,01,,29.56493831134988,119.87568254311847,ANDROID,,0
AWJ_CODE,100000,,泰州市,孙灿个人工作室,Z,90,APP,2.0,22.0,M,汉,3052.0,2.0,01,FATHER,FRIENDS,2,94.29,江苏省,CONSUME,01,,32.336684314024548,119.99008473090926,ANDROID,,0
LXJ_CODE,100000,102,楚雄彝族自治州楚雄市,未来空间装饰公司,Z,90,APP,2.0,36.8,M,彝,6716.0,4.0,01,PARENTS,RELATIVES,1,70,云南省,CONSUME,01,,25.06304,101.551807,ANDROID,false,0
LXJ_CODE,100000,,北海市,万科城市之光,K,17,APP,2.0,34.7,F,汉,6178.0,2.0,01,CHILDREN,OTHER,2,70,广西壮族自治区,CONSUME,01,,21.457381,109.140832,ANDROID,false,0
AWJ_CODE,100000,,驻马店市,上蔡县公共管理,Z,90,APP,4.0,52.4,M,汉,794.0,4.0,01,MATE,FRIENDS,1,95.25,河南省,CONSUME,01,,33.268511215884227,114.27048686239792,ANDROID,,0
LXJ_CODE,100000,,驻马店市,上蔡县公共管理,Z,90,APP,4.0,52.4,M,汉,794.0,4.0,01,MATE,FRIENDS,1,95.25,河南省,CONSUME,01,,33.268511215884227,114.27048686239792,ANDROID,,0
LXJ_CODE,100000,,滁州市,黄从海个人工作室,Z,90,APP,2.0,43.6,M,汉,4238.0,2.0,01,MATE,FATHER,1,87.5,安徽省,CONSUME,01,,32.55667679015183,118.0318991819262,ANDROID,,0
AWJ_CODE,100000,,景德镇市,刘志清个人工作室,Z,90,APP,2.0,22.3,M,汉,3118.0,4.0,01,SIBLING,FRIENDS,2,97.15,江西省,CONSUME,01,,34.34791795926868,108.97209860852941,ANDROID,,0
HXQB_CODE,100000,105,聊城市,临清市大辛庄小东家电销售处,H,54,APP,2.0,35.6,M,汉,5582.0,4.0,01,RELATIVES,RELATIVES,1,70,山东省,CONSUME,01,,36.763620368085437,115.69870071086274,IOS,,0
LXJ_CODE,100000,104,朝阳市,北京市西城区港中旅大酒店店,Z,90,APP,4.0,38.3,M,汉,6151.0,2.0,01,PARENTS,SIBLING,1,85.332,辽宁省,CONSUME,02,,39.918862,116.441652,ANDROID,false,0
YXM_CODE,,,自贡市,,,,,,,,,,,,,,,,四川省,,,,,,,,0
LXJ_CODE,100000,102,泸州市,四川顺丰速运有限公司,F,17,XCX,3.0,37.9,M,汉,4161.0,2.0,01,SIBLING,MOTHER,3,70,四川省,CONSUME,01,,28.88217959995454,105.41137547371507,ANDROID,false,0
AWJ_CODE,100000,,渭南市,陕西张利民饮料有限公司,C,24,XCX,3.0,33.6,M,汉,5182.0,4.0,01,MATE,FATHER,1,70,陕西省,CONSUME,01,,34.51579237196181,109.46459255642361,ANDROID,,0
AWJ_CODE,100000,105,潍坊市,妇幼保健院,Q,11,APP,3.0,35.4,F,汉,4221.0,4.0,01,FATHER,MATE,1,70,山东省,CONSUME,01,,36.1282084735442,119.07279891980625,ANDROID,,0
AWJ_CODE,100000,,阜阳市,木子一直选有限公司,Z,90,XCX,3.0,22.4,M,汉,2652.0,2.0,01,PARENTS,PARENTS,2,70,安徽省,CONSUME,01,,31.84416144961838,117.24432072390073,ANDROID,,0
LXJ_CODE,100000,102,桂林市,桂林特邦新材料有限公司,M,11,APP,2.0,43.0,M,汉,1331.0,4.0,01,FRIENDS,FATHER,2,70,广西壮族自治区,CONSUME,01,,22.71704837688687,113.8047107952994,ANDROID,false,0
XYF_CODE,10000,,芜湖市,芜湖市公交集团有限公司,O,17,XCX,3.0,43.2,M,汉,1093.0,4.0,,MOTHER,FRIENDS,1,70,安徽省,CONSUME,,12,31.345593804253472,118.37273247612848,ANDROID,,0
LXJ_CODE,100000,104,内江市,恒信建筑工程有限公司,E,24,APP,2.0,29.4,M,汉,741.0,3.0,01,PARENTS,FRIENDS,2,70,四川省,CONSUME,01,,29.345517,105.268243,ANDROID,false,0
YXM_CODE,,,东营市,,,,,,,,,,,,,,,,山东省,,,,,,,,0
AWJ_CODE,100000,104,巴中地区,明宇豪雅饭店,I,54,APP,3.0,36.0,F,汉,6410.0,3.0,01,FATHER,RELATIVES,2,79.391754,四川省,CONSUME,01,,30.7064282050154,104.01760582376973,ANDROID,,0
AWJ_CODE,100000,,孝感市,北京昌汇鑫勇商贸有限公司,Z,90,APP,2.0,28.1,M,汉,2349.0,4.0,01,FATHER,FATHER,2,95.25,湖北省,CONSUME,01,,40.10740383610275,116.35731775532885,ANDROID,,0
HXQB_CODE,100000,103,泰州市,杭州尚农食品有限公司,C,24,APP,2.0,49.0,M,汉,438.0,4.0,01,FATHER,SIBLING,2,76.44,江苏省,CONSUME,01,,32.94905764820664,119.86545934904778,IOS,,0
YXM_CODE,,,铜川市,,,,,,,,,,,,,,,,陕西省,,,,,,,,0
LXJ_CODE,100000,103,娄底市,佛山市钛鑫金属制品有限公司,C,24,APP,2.0,32.9,M,汉,5863.0,3.0,01,MATE,SIBLING,1,75.495125,湖南省,CONSUME,01,,22.977434693276807,113.24287082357383,ANDROID,,1
AWJ_CODE,100000,,三亚市,三亚大悦城集团,Z,90,APP,4.0,34.5,M,汉,7017.0,4.0,01,MATE,FATHER,1,97.15,海南省,CONSUME,01,,31.253738010162598,121.58536931657992,ANDROID,,0
YXM_CODE,,,临沂市,,,,,,,,,,,,,,,,山东省,,,,,,,,0
